position,velocity,acceleration,jerk,time,energy,reward,episode
-27.49949904859069,-0.5413060188293466,0.00020420551,4.0531158447265625e-05,49.10000000000043,0.0,-0.9535795859163988,1
-27.55362862944606,-0.5412855982780466,0.00020420551,0.0,49.20000000000043,0.0,-0.9535775153512687,1
-27.60775618612769,-0.5412655353546152,0.00020062923,3.5762786865234375e-05,49.30000000000043,0.0,-0.9535792602540271,1
-27.66188177049163,-0.5412461519241343,0.0001938343,6.794929504394531e-05,49.40000000000043,0.0,-0.9535808278071154,1
-27.716005465984374,-0.5412277579307566,0.00018393993,9.894371032714844e-05,49.50000000000043,0.0,-0.9535823378877787,1
-27.770127387046845,-0.541210663318635,0.00017094612,0.00012993812561035156,49.600000000000435,0.0,-0.9535838507686218,1
-27.824247678518326,-0.5411951661109934,0.00015497208,0.00015974044799804688,49.700000000000436,0.0,-0.9535853074872728,1
-27.8783665108681,-0.541181480884553,0.00013685226,0.0001811981201171875,49.80000000000044,0.0,-0.9535863508783051,1
-27.932484074831038,-0.541169798374177,0.000116825104,0.0002002716064453125,49.90000000000044,0.0,-0.9535872793760046,1
-27.98660057604316,-0.5411602258682261,9.572506e-05,0.0002110004425048828,50.00000000000044,0.0,-0.9535877951883756,1
-28.040716230273276,-0.5411528587341319,7.367134e-05,0.0002205371856689453,50.10000000000044,0.0,-0.9535882561488227,1
-28.0948312622309,-0.5411477804183971,5.0783157e-05,0.0002288818359375,50.20000000000044,0.0,-0.9535886624371892,1
-28.148945901989965,-0.5411450147628795,2.7656555e-05,0.00023126602172851562,50.300000000000445,0.0,-0.9535887756862839,1
-28.203060379028347,-0.5411445260047923,4.887581e-06,0.0002276897430419922,50.400000000000446,0.0,-0.9535885958190391,1
-28.257174918651607,-0.5411462664604197,-1.7404556e-05,0.00022292137145996094,50.50000000000045,0.0,-0.9535883611512727,1
-28.311289736032514,-0.5411500811576854,-3.8146973e-05,0.00020742416381835938,50.60000000000045,0.0,-0.9535875945118476,1
-28.36540503263476,-0.5411558508872997,-5.7697296e-05,0.00019550323486328125,50.70000000000045,0.0,-0.953587010899592,1
-28.41952099561694,-0.5411634087562572,-7.557869e-05,0.00017881393432617188,50.80000000000045,0.0,-0.953586192722319,1
-28.473637794852284,-0.5411725759506237,-9.1671944e-05,0.0001609325408935547,50.90000000000045,0.0,-0.9535853184085986,1
-28.5277555805445,-0.5411831378936779,-0.00010561943,0.00013947486877441406,51.000000000000455,0.0,-0.9535842682867048,1
-28.581874481141597,-0.5411948740482342,-0.000117361546,0.00011742115020751953,51.100000000000456,0.0,-0.953583190892969,1
-28.6359946009517,-0.5412075221538555,-0.00012648106,9.119510650634766e-05,51.20000000000046,0.0,-0.9535819068482606,1
-28.690116018652944,-0.5412208318710339,-0.00013309717,6.61611557006836e-05,51.30000000000046,0.0,-0.9535806838339776,1
-28.74423878878358,-0.5412345707416546,-0.0001373887,4.291534423828125e-05,51.40000000000046,0.0,-0.9535795511514767,1
-28.798362940251856,-0.5412484586238873,-0.00013887882,1.4901161193847656e-05,51.50000000000046,0.0,-0.9535781803714871,1
-28.852488474249867,-0.5412622213363659,-0.00013762712,1.2516975402832031e-05,51.60000000000046,0.0,-0.9535780908215742,1
-28.906615365743665,-0.5412756085395825,-0.00013387203,3.7550926208496094e-05,51.700000000000465,0.0,-0.9535793713692123,1
-28.960743567347556,-0.5412884235382092,-0.00012814999,5.7220458984375e-05,51.800000000000466,0.0,-0.9535803824627858,1
-29.014873012006312,-0.5413004696369182,-0.00012046099,7.68899917602539e-05,51.90000000000047,0.0,-0.9535813918993131,1
-29.069003612101106,-0.5413115322589885,-0.00011062622,9.834766387939453e-05,52.00000000000047,0.0,-0.9535824886233453,1
-29.123135260641604,-0.5413214385509502,-9.906292e-05,0.00011563301086425781,52.10000000000047,0.0,-0.9535833742391588,1
-29.17726783543828,-0.5413300573825847,-8.6188316e-05,0.00012874603271484375,52.20000000000047,0.0,-0.9535840484641701,1
-29.23140120297673,-0.5413372933864604,-7.236004e-05,0.00013828277587890625,52.30000000000047,0.0,-0.9535845408951877,1
-29.285535219609763,-0.5413430392742168,-5.7458878e-05,0.00014901161193847656,52.400000000000475,0.0,-0.9535850897195867,1
-29.339669735133672,-0.5413472712039958,-4.2319298e-05,0.0001513957977294922,52.500000000000476,0.0,-0.9535852180488337,1
-29.39380459517243,-0.5413499295711528,-2.6583672e-05,0.00015735626220703125,52.60000000000048,0.0,-0.9535855218009304,1
-29.447939643561863,-0.5413510382175456,-1.1086464e-05,0.00015497207641601562,52.70000000000048,0.0,-0.9535854049808117,1
-29.502074726521993,-0.5413506209850322,4.172325e-06,0.000152587890625,52.80000000000048,0.0,-0.9535852848723718,1
-29.556209694445158,-0.5413487374782573,1.8835068e-05,0.00014662742614746094,52.90000000000048,0.0,-0.9535849827901264,1
-29.61034440487626,-0.5413454711437236,3.2663345e-05,0.00013828277587890625,53.00000000000048,0.0,-0.9535845585185484,1
-29.66447872430089,-0.5413409173488627,4.553795e-05,0.00012874603271484375,53.100000000000485,0.0,-0.9535840718678004,1
-29.718612531125572,-0.5413352191448222,5.698204e-05,0.00011444091796875,53.200000000000486,0.0,-0.9535833443322249,1
-29.772745716869856,-0.5413284957408915,6.723404e-05,0.00010251998901367188,53.30000000000049,0.0,-0.9535827337965873,1
-29.826878187358403,-0.5413209140300761,7.581711e-05,8.58306884765625e-05,53.40000000000049,0.0,-0.9535818829926761,1
-29.881009863913082,-0.5413126170635234,8.2969666e-05,7.152557373046875e-05,53.50000000000049,0.0,-0.9535811498566369,1
-29.93514068514111,-0.5413038074970256,8.8095665e-05,5.125999450683594e-05,53.60000000000049,0.0,-0.953580117592685,1
-29.989270607531093,-0.5412946403026591,9.1671944e-05,3.5762786865234375e-05,53.70000000000049,0.0,-0.9535793229765925,1
-30.043399604260944,-0.5412852942943582,9.346008e-05,1.7881393432617188e-05,53.800000000000495,0.0,-0.9535784087658411,1
-30.09752766579392,-0.5412759363651285,9.357929e-05,1.1920928955078125e-06,53.900000000000496,0.0,-0.9535775541340269,1
-30.15165479868653,-0.5412667214870462,9.214878e-05,1.430511474609375e-05,54.0000000000005,0.0,-0.9535781899265969,1
-30.205781025588536,-0.5412578165531168,8.904934e-05,3.0994415283203125e-05,54.1000000000005,0.0,-0.9535790052010304,1
-30.259906385242964,-0.5412493765354166,8.440018e-05,4.649162292480469e-05,54.2000000000005,0.0,-0.953579761872723,1
-30.314030930697943,-0.5412415325641642,7.843971e-05,5.9604644775390625e-05,54.3000000000005,0.0,-0.9535804006196251,1
-30.368154727518583,-0.5412344038486491,7.1287155e-05,7.152557373046875e-05,54.4000000000005,0.0,-0.9535809813032874,1
-30.422277852594878,-0.5412280976772318,6.3061714e-05,8.225440979003906e-05,54.500000000000504,0.0,-0.9535815041549255,1
-30.476400392949607,-0.5412227094173441,5.38826e-05,9.179115295410156e-05,54.600000000000506,0.0,-0.953581969380065,1
-30.530522442162063,-0.5412182748317728,4.4345856e-05,9.5367431640625e-05,54.70000000000051,0.0,-0.9535821386372009,1
-30.58464409857991,-0.5412148535251626,3.4213066e-05,0.00010132789611816406,54.80000000000051,0.0,-0.9535824292873006,1
-30.63876546591523,-0.5412124931812295,2.360344e-05,0.00010609626770019531,54.90000000000051,0.0,-0.9535826626191936,1
-30.692886650860338,-0.5412112057209024,1.2874603e-05,0.00010728836059570312,55.00000000000051,0.0,-0.9535827194492816,1
-30.747007760107547,-0.5412109792232522,2.2649765e-06,0.00010609626770019531,55.10000000000051,0.0,-0.9535826593565204,1
-30.801128898263006,-0.5412117838859567,-8.046627e-06,0.00010311603546142578,55.200000000000514,0.0,-0.9535825120790065,1
-30.8552501651645,-0.5412135541439065,-1.770258e-05,9.655952453613281e-05,55.300000000000516,0.0,-0.9535821880684753,1
-30.909371653497246,-0.5412162125110634,-2.6583672e-05,8.881092071533203e-05,55.40000000000052,0.0,-0.9535818063672282,1
-30.963493448793916,-0.5412196934223183,-3.4809113e-05,8.225440979003906e-05,55.50000000000052,0.0,-0.9535814860432567,1
-31.017615627944497,-0.5412238895893106,-4.196167e-05,7.152557373046875e-05,55.60000000000052,0.0,-0.9535809586444447,1
-31.07173825949433,-0.5412287414073953,-4.851818e-05,6.556510925292969e-05,55.70000000000052,0.0,-0.9535806710771748,1
-31.125861403644112,-0.5412341415882119,-5.4001808e-05,5.4836273193359375e-05,55.80000000000052,0.0,-0.9535801462730742,1
-31.179985109269648,-0.541239970922471,-5.8293343e-05,4.291534423828125e-05,55.900000000000524,0.0,-0.9535795627891729,1
-31.234109413623838,-0.5412461161613473,-6.145239e-05,3.159046173095703e-05,56.000000000000526,0.0,-0.953579009788379,1
-31.288234342336683,-0.5412524580955514,-6.341934e-05,1.9669532775878906e-05,56.10000000000053,0.0,-0.953578427409144,1
-31.342359907627134,-0.5412588477134713,-6.389618e-05,4.76837158203125e-06,56.20000000000053,0.0,-0.95357769612105,1
-31.39648611009124,-0.5412652015686044,-6.353855e-05,3.5762786865234375e-06,56.30000000000053,0.0,-0.9535776502092922,1
-31.45061294019225,-0.541271400451661,-6.198883e-05,1.5497207641601562e-05,56.40000000000053,0.0,-0.9535782596146463,1
-31.504740376770524,-0.5412773311138162,-5.930662e-05,2.682209014892578e-05,56.50000000000053,0.0,-0.9535788386396411,1
-31.558868388831645,-0.5412829101085671,-5.5789948e-05,3.516674041748047e-05,56.600000000000534,0.0,-0.953579267895157,1
-31.61299693673852,-0.5412880480289467,-5.1379204e-05,4.410743713378906e-05,56.700000000000536,0.0,-0.9535797260024533,1
-31.667125972211387,-0.5412926614284523,-4.6133995e-05,5.245208740234375e-05,56.80000000000054,0.0,-0.9535801531770555,1
-31.721255438923862,-0.5412966728210458,-4.0113926e-05,6.020069122314453e-05,56.90000000000054,0.0,-0.9535805492519791,1
-31.775385274291065,-0.5413000345230111,-3.361702e-05,6.496906280517578e-05,57.00000000000054,0.0,-0.9535807949151757,1
-31.82951541244986,-0.5413027286529549,-2.69413e-05,6.67572021484375e-05,57.10000000000054,0.0,-0.9535808901281112,1
-31.883645784258867,-0.5413047075271614,-1.9788742e-05,7.152557373046875e-05,57.20000000000054,0.0,-0.9535811328112502,1
-31.93777631819251,-0.5413059711456306,-1.2636185e-05,7.152557373046875e-05,57.300000000000544,0.0,-0.9535811355344025,1
-31.99190694183114,-0.5413065016269691,-5.3048134e-06,7.331371307373047e-05,57.400000000000546,0.0,-0.9535812260845797,1
-32.04603758305314,-0.5413063228130348,1.7881393e-06,7.092952728271484e-05,57.50000000000055,0.0,-0.9535811064899384,1
-32.1001681724191,-0.54130546450615,8.583069e-06,6.794929504394531e-05,57.60000000000055,0.0,-0.9535809556286382,1
-32.15429864317182,-0.5413039505481727,1.513958e-05,6.556510925292969e-05,57.70000000000055,0.0,-0.9535808331567038,1
-32.208428933322466,-0.5413018524646767,2.0980835e-05,5.841255187988281e-05,57.80000000000055,0.0,-0.9535804710073736,1
-32.262558986246624,-0.5412992060184486,2.6464462e-05,5.4836273193359375e-05,57.90000000000055,0.0,-0.9535802864902311,1
-32.3166887506843,-0.5412960827350624,3.1232834e-05,4.76837158203125e-05,58.000000000000554,0.0,-0.9535799221315472,1
-32.370818182528055,-0.5412925541400917,3.528595e-05,4.0531158447265625e-05,58.100000000000556,0.0,-0.9535795568993964,1
-32.42494724482302,-0.5412886917591102,3.862381e-05,3.337860107421875e-05,58.20000000000056,0.0,-0.9535791909479188,1
-32.4790759083629,-0.5412845790386207,4.1127205e-05,2.5033950805664062e-05,58.30000000000056,0.0,-0.9535787648522999,1
-32.53320415169004,-0.5412802875041969,4.2915344e-05,1.7881393432617188e-05,58.40000000000056,0.0,-0.9535783979759698,1
-32.58733196109537,-0.5412759006023414,4.386902e-05,9.5367431640625e-06,58.50000000000056,0.0,-0.9535779712894698,1
-32.641459330618424,-0.541271489858628,4.4107437e-05,2.384185791015625e-06,58.60000000000056,0.0,-0.9535776041562302,1
-32.695586262047335,-0.5412671387195594,4.351139e-05,5.9604644775390625e-06,58.700000000000564,0.0,-0.9535777735932408,1
-32.74971276491885,-0.5412629187107093,4.220009e-05,1.3113021850585938e-05,58.800000000000566,0.0,-0.9535781221267744,1
-32.80383885651831,-0.5412589132785804,4.005432e-05,2.1457672119140625e-05,58.90000000000057,0.0,-0.9535785307273732,1
-32.85796456247572,-0.5412552058696755,3.707409e-05,2.9802322387695312e-05,59.00000000000057,0.0,-0.9535789399702247,1
-32.912089914381546,-0.5412518322467812,3.373623e-05,3.337860107421875e-05,59.10000000000057,0.0,-0.9535791115138212,1
-32.96621494859461,-0.5412488520145424,2.9802322e-05,3.933906555175781e-05,59.20000000000057,0.0,-0.9535794031144833,1
-33.020339706242126,-0.541246300935746,2.5510788e-05,4.291534423828125e-05,59.30000000000057,0.0,-0.9535795764307032,1
-33.07446423262362,-0.5412442266941078,2.0742416e-05,4.76837158203125e-05,59.400000000000574,0.0,-0.9535798103791773,1
-33.1285885754228,-0.5412426292896277,1.5974045e-05,4.76837158203125e-05,59.500000000000576,0.0,-0.9535798069366819,1
-33.18271278351549,-0.5412415325641639,1.0967255e-05,5.0067901611328125e-05,59.60000000000058,0.0,-0.9535799237824669,1
-33.236836906969586,-0.5412409365177161,5.9604645e-06,5.0067901611328125e-05,59.70000000000058,0.0,-0.9535799224979534,1
-33.290960995852984,-0.5412408411502845,9.536743e-07,5.0067901611328125e-05,59.80000000000058,0.0,-0.9535799222924313,1
-33.34508509844545,-0.541241210699082,-3.695488e-06,4.649162292480469e-05,59.90000000000058,0.0,-0.9535797442748953,1
-33.39920926034454,-0.5412420272827154,-8.165836e-06,4.470348358154297e-05,60.00000000000058,0.0,-0.9535796566277115,1
-33.453333526253736,-0.5412432909011846,-1.2636185e-05,4.470348358154297e-05,60.100000000000584,0.0,-0.9535796593508796,1
-33.507457937002215,-0.5412449240684515,-1.6331673e-05,3.695487976074219e-05,60.200000000000585,0.0,-0.9535792754402546,1
-33.56158252835277,-0.541246902942658,-1.9788742e-05,3.457069396972656e-05,60.30000000000059,0.0,-0.9535791604955478,1
-33.615707333087954,-0.5412491917610174,-2.2888184e-05,3.0994415283203125e-05,60.40000000000059,0.0,-0.953578986614142,1
-33.669832379818,-0.5412517428398138,-2.5510788e-05,2.6226043701171875e-05,60.50000000000059,0.0,-0.9535787536932757,1
-33.72395769119266,-0.5412544846534735,-2.7418137e-05,1.9073486328125e-05,60.60000000000059,0.0,-0.9535784019741624,1
-33.77808328449729,-0.5412573814392095,-2.8967857e-05,1.5497207641601562e-05,60.70000000000059,0.0,-0.9535782294029549,1
-33.83220917165283,-0.5412603616714483,-2.9802322e-05,8.344650268554688e-06,60.800000000000594,0.0,-0.953577878197643,1
-33.88633535891775,-0.5412633836269384,-3.0219555e-05,4.172325134277344e-06,60.900000000000595,0.0,-0.953577676093857,1
-33.9404618468881,-0.5412663757801061,-2.9921532e-05,2.9802322387695312e-06,61.0000000000006,0.0,-0.9535776229374555,1
-33.99458862990144,-0.5412692844867711,-2.9087067e-05,8.344650268554688e-06,61.1000000000006,0.0,-0.9535778974267672,1
-34.048715697526966,-0.5412720680236821,-2.783537e-05,1.2516975402832031e-05,61.2000000000006,0.0,-0.9535781120416853,1
-34.10284303545955,-0.5412746906280522,-2.6226044e-05,1.609325408935547e-05,61.3000000000006,0.0,-0.953578296507462,1
-34.15697062551978,-0.5412771105766301,-2.4199486e-05,2.0265579223632812e-05,61.4000000000006,0.0,-0.9535785103388265,1
-34.2110984450579,-0.5412792801856999,-2.169609e-05,2.5033950805664062e-05,61.500000000000604,0.0,-0.9535787534330185,1
-34.26522646754983,-0.5412811696529393,-1.8894672e-05,2.8014183044433594e-05,61.600000000000605,0.0,-0.9535789065165233,1
-34.319354664683374,-0.5412827730178837,-1.603365e-05,2.86102294921875e-05,61.70000000000061,0.0,-0.9535789397741739,1
-34.37348300486806,-0.5412840306758885,-1.257658e-05,3.457069396972656e-05,61.80000000000061,0.0,-0.9535792405077105,1
-34.4276114535332,-0.5412849426269536,-9.119511e-06,3.457069396972656e-05,61.90000000000061,0.0,-0.9535792424730082,1
-34.4817399761081,-0.541285508871079,-5.6624413e-06,3.457069396972656e-05,62.00000000000061,0.0,-0.953579243693291,1
-34.53586853772405,-0.5412857234478001,-2.1457672e-06,3.516674041748047e-05,62.10000000000061,0.0,-0.9535792739580362,1
-34.589997105300455,-0.5412856280803685,9.536743e-07,3.0994415283203125e-05,62.200000000000614,0.0,-0.9535790651362582,1
-34.64412564784291,-0.541285222768784,4.053116e-06,3.0994415283203125e-05,62.300000000000615,0.0,-0.9535790642627927,1
-34.6982541355491,-0.5412845313549046,6.914139e-06,2.86102294921875e-05,62.40000000000062,0.0,-0.9535789435634735,1
-34.75238254040483,-0.5412835657596593,9.655952e-06,2.7418136596679688e-05,62.50000000000062,0.0,-0.9535788818779253,1
-34.80651083618406,-0.5412823498249059,1.21593475e-05,2.5033950805664062e-05,62.60000000000062,0.0,-0.9535787600482384,1
-34.86063899904493,-0.5412809073925023,1.4424324e-05,2.2649765014648438e-05,62.70000000000062,0.0,-0.9535786377304379,1
-34.91476700872186,-0.5412792861461645,1.6212463e-05,1.7881393432617188e-05,62.80000000000062,0.0,-0.953578395817995,1
-34.968894849121604,-0.5412775218486792,1.7642975e-05,1.430511474609375e-05,62.900000000000624,0.0,-0.9535782132019139,1
-35.02302250772718,-0.5412756502628332,1.8715858e-05,1.0728836059570312e-05,63.000000000000625,0.0,-0.9535780303546206,1
-35.07714997559789,-0.5412737071514135,1.9431114e-05,7.152557373046875e-06,63.10000000000063,0.0,-0.9535778473531854,1
-35.13127724736932,-0.541271728277207,1.9788742e-05,3.5762786865234375e-06,63.20000000000063,0.0,-0.9535776642746789,1
-35.18540432125333,-0.5412697494030005,1.9788742e-05,0.0,63.30000000000063,0.0,-0.9535774811961716,1
-35.23953119784596,-0.541267782449723,1.9669533e-05,1.1920928955078125e-06,63.40000000000063,0.0,-0.9535775365619329,1
-35.2936578807235,-0.5412658751010901,1.9073486e-05,5.9604644775390625e-06,63.50000000000063,0.0,-0.9535777708700787,1
-35.34778437763455,-0.541264063119889,1.8119812e-05,9.5367431640625e-06,63.600000000000634,0.0,-0.9535779457791007,1
-35.40191070050003,-0.5412623941898352,1.66893e-05,1.430511474609375e-05,63.700000000000635,0.0,-0.9535781806010495,1
-35.45603686302903,-0.54126085639,1.5377998e-05,1.3113021850585938e-05,63.80000000000064,0.0,-0.9535781176823663,1
-35.51016288071873,-0.5412594974040991,1.3589859e-05,1.7881393432617188e-05,63.90000000000064,0.0,-0.9535783531722599,1
-35.56428877145054,-0.5412583172321325,1.180172e-05,1.7881393432617188e-05,64.00000000000064,0.0,-0.9535783506289275,1
-35.61841455549004,-0.5412573635578161,9.536743e-06,2.2649765014648438e-05,64.10000000000063,0.0,-0.9535785869922883,1
-35.672540255486986,-0.5412566363811498,7.2717667e-06,2.2649765014648438e-05,64.20000000000063,0.0,-0.9535785854251841,1
-35.72666589409115,-0.5412561357021337,5.00679e-06,2.2649765014648438e-05,64.30000000000062,0.0,-0.9535785843461944,1
-35.78079149335625,-0.5412558495998387,2.861023e-06,2.1457672119140625e-05,64.40000000000062,0.0,-0.953578524124984,1
-35.83491707593205,-0.5412558019161229,4.7683716e-07,2.384185791015625e-05,64.50000000000061,0.0,-0.9535786432315125,1
-35.889042663276214,-0.5412559449672704,-1.4305115e-06,1.9073486328125e-05,64.6000000000006,0.0,-0.9535784051212163,1
-35.94316827505829,-0.5412562906742101,-3.4570694e-06,2.0265579223632812e-05,64.7000000000006,0.0,-0.9535784654708778,1
-35.99729393154385,-0.541256839036942,-5.4836273e-06,2.0265579223632812e-05,64.8000000000006,0.0,-0.9535784666526285,1
-36.05141965121033,-0.5412575542926793,-7.1525574e-06,1.6689300537109375e-05,64.90000000000059,0.0,-0.953578289380108,1
-36.10554545074704,-0.541258436441422,-8.821487e-06,1.6689300537109375e-05,65.00000000000058,0.0,-0.953578291281185,1
-36.15967134505513,-0.5412594497203832,-1.013279e-05,1.3113021850585938e-05,65.10000000000058,0.0,-0.9535781146509199,1
-36.21379734754565,-0.5412606000900274,-1.1503696e-05,1.3709068298339844e-05,65.20000000000057,0.0,-0.953578146932349,1
-36.267923469841506,-0.5412618458271032,-1.2457371e-05,9.5367431640625e-06,65.30000000000057,0.0,-0.9535779410007204,1
-36.3220497196913,-0.5412631511688238,-1.3053417e-05,5.9604644775390625e-06,65.40000000000056,0.0,-0.9535777649998649,1
-36.376176102757476,-0.5412645101547248,-1.3589859e-05,5.364418029785156e-06,65.50000000000055,0.0,-0.953577738126227,1
-36.43030262291434,-0.5412658929824835,-1.3828278e-05,2.384185791015625e-06,65.60000000000055,0.0,-0.9535775920946797,1
-36.484429280459906,-0.5412672579288489,-1.3649464e-05,1.7881393432617188e-06,65.70000000000054,0.0,-0.9535775652338861,1
-36.53855607300999,-0.5412685930728919,-1.335144e-05,2.9802322387695312e-06,65.80000000000054,0.0,-0.953577627715834,1
-36.592682996094254,-0.5412698686122901,-1.2755394e-05,5.9604644775390625e-06,65.90000000000053,0.0,-0.9535777794762975,1
-36.64681004375222,-0.5412710845470435,-1.21593475e-05,5.9604644775390625e-06,66.00000000000053,0.0,-0.9535777820966979,1
-36.70093720763924,-0.5412721931934363,-1.1086464e-05,1.0728836059570312e-05,66.10000000000052,0.0,-0.9535780229044653,1
-36.75506447732451,-0.5412732005119331,-1.0073185e-05,1.0132789611816406e-05,66.20000000000051,0.0,-0.9535779952729642,1
-36.809191840887095,-0.5412740707397468,-8.702278e-06,1.3709068298339844e-05,66.30000000000051,0.0,-0.9535781759622826,1
-36.86331928402188,-0.5412747919559485,-7.212162e-06,1.4901161193847656e-05,66.4000000000005,0.0,-0.9535782371211838,1
-36.9174467918277,-0.5412753641605383,-5.722046e-06,1.4901161193847656e-05,66.5000000000005,0.0,-0.9535782383543128,1
-36.97157434910538,-0.5412757813930518,-4.172325e-06,1.5497207641601562e-05,66.60000000000049,0.0,-0.9535782690557918,1
-37.02570194095375,-0.5412760555744177,-2.7418137e-06,1.430511474609375e-05,66.70000000000049,0.0,-0.9535782100420213,1
-37.079829552173635,-0.5412761688232428,-1.1324883e-06,1.609325408935547e-05,66.80000000000048,0.0,-0.9535782996930452,1
-37.13395716667177,-0.541276121139527,4.7683716e-07,1.609325408935547e-05,66.90000000000047,0.0,-0.9535782995902844,1
-37.188084768652935,-0.5412759184837347,2.026558e-06,1.5497207641601562e-05,67.00000000000047,0.0,-0.9535782693512289,1
-37.24221234440805,-0.5412755966186529,3.2186508e-06,1.1920928955078125e-05,67.10000000000046,0.0,-0.9535780898436595,1
-37.29633988142015,-0.5412751436233526,4.529953e-06,1.3113021850585938e-05,67.20000000000046,0.0,-0.9535781484720772,1
-37.35046736657621,-0.5412745594978338,5.841255e-06,1.3113021850585938e-05,67.30000000000045,0.0,-0.953578147213258,1
-37.40459478855135,-0.5412738800048833,6.7949295e-06,9.5367431640625e-06,67.40000000000045,0.0,-0.9535779669349828,1
-37.458722138404866,-0.5412731170654301,7.6293945e-06,8.344650268554688e-06,67.50000000000044,0.0,-0.9535779056861657,1
-37.51284940958025,-0.5412723064422612,8.106232e-06,4.76837158203125e-06,67.60000000000043,0.0,-0.9535777251252981,1
-37.56697659730913,-0.5412714481353764,8.583069e-06,4.76837158203125e-06,67.70000000000043,0.0,-0.9535777232756041,1
-37.62110369622709,-0.5412705302238469,9.179115e-06,5.9604644775390625e-06,67.80000000000042,0.0,-0.9535777809021037,1
-37.67523070275785,-0.5412696003913884,9.298325e-06,1.1920928955078125e-06,67.90000000000042,0.0,-0.9535775404796889,1
-37.72935761570932,-0.5412686586380009,9.417534e-06,1.1920928955078125e-06,68.00000000000041,0.0,-0.9535775384501629,1
-37.78348443567754,-0.5412677407264713,9.179115e-06,2.384185791015625e-06,68.1000000000004,0.0,-0.9535775960766619,1
-37.83761116504671,-0.5412668466567997,8.940697e-06,2.384185791015625e-06,68.2000000000004,0.0,-0.9535775941498964,1
-37.891737806201,-0.541265976428986,8.702278e-06,2.384185791015625e-06,68.3000000000004,0.0,-0.9535775922745111,1
-37.945864363312744,-0.5412651658058171,8.106232e-06,5.9604644775390625e-06,68.40000000000039,0.0,-0.9535777693415112,1
-37.999990842938445,-0.5412644267082218,7.390976e-06,7.152557373046875e-06,68.50000000000038,0.0,-0.9535778273533627,1
-38.05411725223067,-0.5412637591362004,6.67572e-06,7.152557373046875e-06,68.60000000000038,0.0,-0.9535778259147107,1
-38.1082436001301,-0.5412631988525395,5.6028366e-06,1.0728836059570312e-05,68.70000000000037,0.0,-0.9535780035212049,1
-38.16236989796164,-0.5412627577781681,4.4107437e-06,1.1920928955078125e-05,68.80000000000037,0.0,-0.9535780621753116,1
-38.216496157646205,-0.5412624359130863,3.2186508e-06,1.1920928955078125e-05,68.90000000000036,0.0,-0.9535780614816758,1
-38.27062239050868,-0.5412622213363651,2.1457672e-06,1.0728836059570312e-05,69.00000000000036,0.0,-0.953578001414607,1
-38.32474860787394,-0.5412621259689335,9.536743e-07,1.1920928955078125e-05,69.10000000000035,0.0,-0.9535780608137301,1
-38.378874821662926,-0.5412621498107915,-2.3841858e-07,1.1920928955078125e-05,69.20000000000034,0.0,-0.9535780608651105,1
-38.43300104349854,-0.5412622869014745,-1.3709068e-06,1.1324882507324219e-05,69.30000000000034,0.0,-0.9535780313582256,1
-38.48712728321555,-0.5412625074386601,-2.2053719e-06,8.344650268554688e-06,69.40000000000033,0.0,-0.9535778828218827,1
-38.541253548860574,-0.541262805461884,-2.9802322e-06,7.748603820800781e-06,69.50000000000033,0.0,-0.9535778536618158,1
-38.59537984848025,-0.5412631869316106,-3.8146973e-06,8.344650268554688e-06,69.60000000000032,0.0,-0.9535778842862251,1
-38.649506190419224,-0.5412636518478399,-4.6491623e-06,8.344650268554688e-06,69.70000000000032,0.0,-0.9535778852881436,1
-38.703632581234004,-0.5412641644477849,-5.1259995e-06,4.76837158203125e-06,69.80000000000031,0.0,-0.9535777075788885,1
-38.75775902569296,-0.5412647247314458,-5.6028366e-06,4.76837158203125e-06,69.9000000000003,0.0,-0.9535777087863285,1
-38.81188552796843,-0.5412653207778936,-5.9604645e-06,3.5762786865234375e-06,70.0000000000003,0.0,-0.9535776504661944,1
-38.86601208984854,-0.5412659168243413,-5.9604645e-06,0.0,70.10000000000029,0.0,-0.9535774729367705,1
-38.920138711333294,-0.5412665128707891,-5.9604645e-06,0.0,70.20000000000029,0.0,-0.953577474221281,1
-38.97426539301874,-0.5412671208381657,-6.0796738e-06,1.1920928955078125e-06,70.30000000000028,0.0,-0.9535775351361264,1
-39.02839213609697,-0.5412677407264714,-6.198883e-06,1.1920928955078125e-06,70.40000000000028,0.0,-0.9535775364720172,1
-39.08251893997194,-0.5412683367729192,-5.9604645e-06,2.384185791015625e-06,70.50000000000027,0.0,-0.9535775973611722,1
-39.136645801961436,-0.5412689030170446,-5.6624413e-06,2.9802322387695312e-06,70.60000000000026,0.0,-0.9535776283837792,1
-39.19077271878721,-0.5412694334983831,-5.3048134e-06,3.5762786865234375e-06,70.70000000000026,0.0,-0.9535776593293156,1
-39.24489968657495,-0.5412699222564702,-4.887581e-06,4.172325134277344e-06,70.80000000000025,0.0,-0.9535776901849362,1
-39.29902670204641,-0.5412703871726995,-4.6491623e-06,2.384185791015625e-06,70.90000000000025,0.0,-0.9535776017798869,1
-39.35315376102926,-0.541270792484284,-4.053116e-06,5.9604644775390625e-06,71.00000000000024,0.0,-0.953577781467288,1
-39.40728085696699,-0.5412711262702947,-3.33786e-06,7.152557373046875e-06,71.10000000000024,0.0,-0.9535778417912583,1
-39.461407982707044,-0.5412713885307318,-2.6226044e-06,7.152557373046875e-06,71.20000000000023,0.0,-0.9535778423564426,1
